date,Account,num_trades,daily_pnl,total_volume_usd,avg_trade_size,wins,losses,closed_trades_count,win_rate,long_short_ratio,sentiment_value,sentiment_class,frequency_segment,volume_segment
2025-01-13,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,4,1621.278931,30182.67,7545.6675,4,0,4,1.0,0.0,61,Greed,Infrequent,High Volume
2025-01-13,0x8477e447846c758f5a675856001ea72298fd9cb5,39,2060.162946,48015.46,827.8527586206897,26,1,27,0.9629629629629629,2.411764705882353,61,Greed,Frequent,Low Volume
2025-01-13,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,11,0.0,16372.36,1488.3963636363637,0,0,0,,11.0,61,Greed,Frequent,High Volume
2025-01-14,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,32,894.564828,41818.27,995.6730952380951,34,1,35,0.9714285714285714,0.10526315789473684,63,Greed,Frequent,Low Volume
2025-01-14,0x39cef799f8b69da1995852eea189df24eb5cae3c,1,0.0,2400.87,800.29,0,0,0,,0.0,63,Greed,Infrequent,High Volume
2025-01-14,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,64,992.803005,38267.17,484.3945569620253,25,2,27,0.9259259259259259,0.6458333333333334,63,Greed,Frequent,Low Volume
2025-01-14,0x4f93fead39b70a1824f981a54d4e55b278e9f760,8,1878.804638,631744.81,15041.543095238096,17,0,17,1.0,1.4705882352941178,63,Greed,Frequent,High Volume
2025-01-14,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,6,104.68064,42271.19,4696.798888888889,4,0,4,1.0,0.8,63,Greed,Frequent,Low Volume
2025-01-14,0x8477e447846c758f5a675856001ea72298fd9cb5,12,82.032118,7351.24,565.48,3,1,4,0.75,0.3,63,Greed,Frequent,Low Volume
2025-01-14,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2,7013.428624,9951.42,829.285,12,0,12,1.0,0.0,63,Greed,Infrequent,Low Volume
2025-01-14,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2,0.0,12712.189999999999,1589.0237499999998,0,0,0,,0.0,63,Greed,Frequent,High Volume
2025-01-14,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,35,5103.198502,90064.81,1344.250895522388,42,0,42,1.0,0.5952380952380952,63,Greed,Frequent,High Volume
2025-01-15,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,19,55.137803,4560.2,240.01052631578946,8,0,8,1.0,1.1111111111111112,70,Greed,Frequent,Low Volume
2025-01-15,0x2c229d22b100a7beb69122eed721cee9b24011dd,9,-18.998214,23322.579999999998,1943.5483333333332,3,6,9,0.3333333333333333,0.3333333333333333,70,Greed,Frequent,Low Volume
2025-01-15,0x420ab45e0bd8863569a5efbb9c05d91f40624641,2,0.0,96910.0,48455.0,0,0,0,,0.0,70,Greed,Infrequent,Low Volume
2025-01-15,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,57,361.155853,57030.04,792.0838888888889,27,8,35,0.7714285714285715,0.3090909090909091,70,Greed,Frequent,Low Volume
2025-01-15,0x4f93fead39b70a1824f981a54d4e55b278e9f760,14,7470.003118,1561822.32,21394.826301369863,42,0,42,1.0,0.5531914893617021,70,Greed,Frequent,High Volume
2025-01-15,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,1,1261.448002,11647.74,11647.74,1,0,1,1.0,0.0,70,Greed,Infrequent,High Volume
2025-01-15,0x8477e447846c758f5a675856001ea72298fd9cb5,37,240.93138,29205.79,456.34046875,28,2,30,0.9333333333333333,0.8823529411764706,70,Greed,Frequent,Low Volume
2025-01-15,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2,0.0,1044.19,522.095,0,0,0,,2.0,70,Greed,Frequent,High Volume
2025-01-15,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2,5383.278555,5402.5,491.1363636363636,11,0,11,1.0,0.0,70,Greed,Frequent,Low Volume
2025-01-15,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,3,0.0,3386.5,1128.8333333333333,0,0,0,,0.0,70,Greed,Frequent,High Volume
2025-01-15,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,7,66.63180299999999,7268.03,908.50375,3,0,3,1.0,1.6666666666666667,70,Greed,Frequent,High Volume
2025-01-16,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,82,238.995461,11862.92,136.35540229885058,28,0,28,1.0,0.38095238095238093,75,Extreme Greed,Frequent,Low Volume
2025-01-16,0x420ab45e0bd8863569a5efbb9c05d91f40624641,29,0.0,45251.76,1508.392,0,0,0,,0.0,75,Extreme Greed,Infrequent,Low Volume
2025-01-16,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,49,319.22369499999996,41126.4,467.3454545454546,23,7,30,0.7666666666666667,0.31343283582089554,75,Extreme Greed,Frequent,Low Volume
2025-01-16,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,4,13963.52,171402.19999999998,42850.549999999996,4,0,4,1.0,0.0,75,Extreme Greed,Frequent,High Volume
2025-01-16,0x4f93fead39b70a1824f981a54d4e55b278e9f760,14,5170.4237570000005,2726066.91,27260.669100000003,55,2,57,0.9649122807017544,0.8181818181818182,75,Extreme Greed,Frequent,High Volume
2025-01-16,0x8477e447846c758f5a675856001ea72298fd9cb5,23,218.26223099999999,16031.51,471.515,6,5,11,0.5454545454545454,0.4782608695652174,75,Extreme Greed,Frequent,Low Volume
2025-01-16,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,3,897.284184,32044.07,1393.2204347826087,11,0,11,1.0,0.9166666666666666,75,Extreme Greed,Frequent,Low Volume
2025-01-16,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2,0.0,2731.48,910.4933333333333,0,0,0,,0.0,75,Extreme Greed,Frequent,High Volume
2025-01-16,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2,0.0,3175.71,1587.855,0,0,0,,2.0,75,Extreme Greed,Frequent,High Volume
2025-01-17,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2,4493.232479,41490.68,2440.6282352941175,17,0,17,1.0,0.0,75,Extreme Greed,Frequent,High Volume
2025-01-17,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,64,168.92152,8297.74,118.53914285714285,35,1,36,0.9722222222222222,1.121212121212121,75,Extreme Greed,Frequent,Low Volume
2025-01-17,0x2c229d22b100a7beb69122eed721cee9b24011dd,4,913.985947,371473.57,6517.080175438597,38,0,38,1.0,0.5,75,Extreme Greed,Frequent,Low Volume
2025-01-17,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,36,498.16985999999997,27936.4,558.7280000000001,25,0,25,1.0,0.6666666666666666,75,Extreme Greed,Frequent,Low Volume
2025-01-17,0x4f93fead39b70a1824f981a54d4e55b278e9f760,7,811.1445319999999,640726.49,30510.78523809524,7,0,7,1.0,2.0,75,Extreme Greed,Frequent,High Volume
2025-01-17,0x8477e447846c758f5a675856001ea72298fd9cb5,7,43.69239,5505.14,423.4723076923077,1,0,1,1.0,0.08333333333333333,75,Extreme Greed,Frequent,Low Volume
2025-01-17,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,1,0.0,4558.32,1519.4399999999998,0,0,0,,0.0,75,Extreme Greed,Frequent,High Volume
2025-01-17,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,4,77.26888,10242.119999999999,1463.1599999999999,3,0,3,1.0,1.3333333333333333,75,Extreme Greed,Frequent,High Volume
2025-01-18,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,5,1047.030992,84021.26999999999,2154.3915384615384,28,0,28,1.0,0.3448275862068966,77,Extreme Greed,Frequent,High Volume
2025-01-18,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,221,594.135892,50558.590000000004,195.20691119691122,105,2,107,0.9813084112149533,0.9770992366412213,77,Extreme Greed,Frequent,Low Volume
2025-01-18,0x2c229d22b100a7beb69122eed721cee9b24011dd,2,-33.4413,233.32999999999998,116.66499999999999,0,1,1,0.0,1.0,77,Extreme Greed,Frequent,Low Volume
2025-01-18,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,25,307.105046,19851.68,583.8729411764706,17,4,21,0.8095238095238095,1.125,77,Extreme Greed,Frequent,Low Volume
2025-01-18,0x4f93fead39b70a1824f981a54d4e55b278e9f760,12,4078.848863,1881041.4000000001,32431.74827586207,32,0,32,1.0,1.2307692307692308,77,Extreme Greed,Frequent,High Volume
2025-01-18,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,28,-3249.381438,255051.3,7728.827272727272,7,16,23,0.30434782608695654,2.3,77,Extreme Greed,Frequent,Low Volume
2025-01-18,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,5,0.0,20650.07,2950.0099999999998,0,0,0,,7.0,77,Extreme Greed,Frequent,Low Volume
2025-01-18,0x8477e447846c758f5a675856001ea72298fd9cb5,35,1055.8044439999999,22639.77,565.99425,20,2,22,0.9090909090909091,1.2222222222222223,77,Extreme Greed,Frequent,Low Volume
2025-01-18,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,30,0.0,65945.76,1244.2596226415094,0,0,0,,53.0,77,Extreme Greed,Frequent,High Volume
2025-01-18,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,3,7393.785411,192423.33,1905.1814851485146,39,0,39,1.0,0.6290322580645161,77,Extreme Greed,Frequent,Low Volume
2025-01-18,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,8,-10750.654828,92750.63,7729.219166666667,0,7,7,0.0,1.4,77,Extreme Greed,Frequent,High Volume
2025-01-18,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,12,0.0,26462.75,2035.5961538461538,0,0,0,,13.0,77,Extreme Greed,Frequent,High Volume
2025-01-19,0x083384f897ee0f19899168e3b1bec365f52a9012,422,71393.964098,5306093.62,11410.954021505377,23,89,112,0.20535714285714285,0.31728045325779036,77,Extreme Greed,Infrequent,High Volume
2025-01-19,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,14,4842.054317,272092.55,2194.294758064516,80,0,80,1.0,0.5308641975308642,77,Extreme Greed,Frequent,High Volume
2025-01-19,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,148,102.504343,28651.9,155.71684782608696,79,11,90,0.8777777777777778,0.4603174603174603,77,Extreme Greed,Frequent,Low Volume
2025-01-19,0x2c229d22b100a7beb69122eed721cee9b24011dd,39,11437.823511999999,557438.11,7532.947432432432,46,0,46,1.0,0.6086956521739131,77,Extreme Greed,Frequent,Low Volume
2025-01-19,0x39cef799f8b69da1995852eea189df24eb5cae3c,3,-1584.55781,45815.23,15271.743333333334,0,3,3,0.0,0.0,77,Extreme Greed,Infrequent,High Volume
2025-01-19,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,21,541.742729,23085.75,855.0277777777778,10,0,10,1.0,1.25,77,Extreme Greed,Frequent,Low Volume
2025-01-19,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2,1519.769822,117502.78,3916.7593333333334,20,0,20,1.0,0.5,77,Extreme Greed,Frequent,High Volume
2025-01-19,0x4f93fead39b70a1824f981a54d4e55b278e9f760,19,3253.260003,2215874.55,25180.392613636363,32,0,32,1.0,2.52,77,Extreme Greed,Frequent,High Volume
2025-01-19,0x6d6a4b953f202f8df5bed40692e7fd865318264a,3,0.0,3500.01,291.6675,0,0,0,,12.0,77,Extreme Greed,Frequent,Low Volume
2025-01-19,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,1,0.0,99.88,99.88,0,0,0,,1.0,77,Extreme Greed,Infrequent,High Volume
2025-01-19,0x8477e447846c758f5a675856001ea72298fd9cb5,11,0.0,6607.42,508.26307692307694,0,0,0,,0.0,77,Extreme Greed,Frequent,Low Volume
2025-01-19,0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,14,0.0,1015731.94,2098.6197107438015,0,0,0,,484.0,77,Extreme Greed,Infrequent,High Volume
2025-01-19,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,1,3867.854339,18934.89,6311.63,3,0,3,1.0,0.0,77,Extreme Greed,Frequent,Low Volume
2025-01-19,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,17,-7963.5855,75253.19,2508.4396666666667,0,12,12,0.0,0.6666666666666666,77,Extreme Greed,Frequent,High Volume
2025-01-19,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,20,512.9694489999999,28533.48,983.9131034482758,24,2,26,0.9230769230769231,0.11538461538461539,77,Extreme Greed,Frequent,High Volume
2025-01-20,0x083384f897ee0f19899168e3b1bec365f52a9012,38,40218.599998,479429.99,9400.588039215687,28,0,28,1.0,1.2173913043478262,76,Extreme Greed,Infrequent,High Volume
2025-01-20,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,128,608.885905,28690.59,169.7668047337278,69,3,72,0.9583333333333334,2.1296296296296298,76,Extreme Greed,Frequent,Low Volume
2025-01-20,0x2c229d22b100a7beb69122eed721cee9b24011dd,18,1535.55008,688986.63,8402.275975609757,11,19,30,0.36666666666666664,1.7333333333333334,76,Extreme Greed,Frequent,Low Volume
2025-01-20,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,1,0.0,366.15999999999997,183.07999999999998,0,0,0,,2.0,76,Extreme Greed,Infrequent,Low Volume
2025-01-20,0x39cef799f8b69da1995852eea189df24eb5cae3c,2,-401.2638,59796.659999999996,14949.164999999999,0,3,3,0.0,0.3333333333333333,76,Extreme Greed,Infrequent,High Volume
2025-01-20,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,43,2262.94445,74679.35,1131.5053030303031,37,7,44,0.8409090909090909,2.473684210526316,76,Extreme Greed,Frequent,Low Volume
2025-01-20,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2,-2427.873799,111655.81999999999,2596.646976744186,0,36,36,0.0,0.19444444444444445,76,Extreme Greed,Frequent,High Volume
2025-01-20,0x4f93fead39b70a1824f981a54d4e55b278e9f760,32,7466.841136,5798129.04,29887.263092783505,69,0,69,1.0,2.180327868852459,76,Extreme Greed,Frequent,High Volume
2025-01-20,0x6d6a4b953f202f8df5bed40692e7fd865318264a,2,0.0,4999.92,1666.64,0,0,0,,3.0,76,Extreme Greed,Frequent,Low Volume
2025-01-20,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,325,16210.341667,683441.43,1671.0059413202935,395,0,395,1.0,0.867579908675799,76,Extreme Greed,Frequent,Low Volume
2025-01-20,0x8477e447846c758f5a675856001ea72298fd9cb5,38,1876.265511,29668.59,674.2861363636364,19,1,20,0.95,0.9130434782608695,76,Extreme Greed,Frequent,Low Volume
2025-01-20,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,1,0.0,2999.98,2999.98,0,0,0,,1.0,76,Extreme Greed,Frequent,High Volume
2025-01-20,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2,0.0,30145.64,1310.68,0,0,0,,23.0,76,Extreme Greed,Frequent,Low Volume
2025-01-20,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,8,24895.400898,143117.96,4336.907878787879,26,0,26,1.0,3.7142857142857144,76,Extreme Greed,Frequent,High Volume
2025-01-20,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,95,-4968.452873,151219.25,791.7238219895288,33,52,85,0.38823529411764707,1.2470588235294118,76,Extreme Greed,Frequent,High Volume
2025-01-21,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,81,428.3738,24660.77,262.3486170212766,46,7,53,0.8679245283018868,1.0434782608695652,76,Extreme Greed,Frequent,Low Volume
2025-01-21,0x2c229d22b100a7beb69122eed721cee9b24011dd,6,59.672564,1877.13,125.14200000000001,6,0,6,1.0,1.5,76,Extreme Greed,Frequent,Low Volume
2025-01-21,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,10,287.821918,8391.970000000001,645.536153846154,6,0,6,1.0,2.25,76,Extreme Greed,Frequent,Low Volume
2025-01-21,0x4f93fead39b70a1824f981a54d4e55b278e9f760,28,2953.3108039999997,1305394.74,14189.073260869565,40,0,40,1.0,0.5862068965517241,76,Extreme Greed,Frequent,High Volume
2025-01-21,0x8477e447846c758f5a675856001ea72298fd9cb5,85,201.672306,59471.62,288.69718446601945,35,2,37,0.9459459459459459,0.21893491124260356,76,Extreme Greed,Frequent,Low Volume
2025-01-21,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,4,2806.434723,4780.9800000000005,597.6225000000001,8,0,8,1.0,0.0,76,Extreme Greed,Infrequent,Low Volume
2025-01-21,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,4,2997.363771,83097.17,1598.0225,22,0,22,1.0,0.0,76,Extreme Greed,Frequent,Low Volume
2025-01-21,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,24,1343.189535,36055.44,721.1088000000001,42,0,42,1.0,0.19047619047619047,76,Extreme Greed,Frequent,High Volume
2025-01-22,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,96,589.467131,13532.53,120.82616071428572,51,3,54,0.9444444444444444,1.0363636363636364,84,Extreme Greed,Frequent,Low Volume
2025-01-22,0x2c229d22b100a7beb69122eed721cee9b24011dd,41,12769.669401000001,247436.25,1080.5076419213974,65,35,100,0.65,1.29,84,Extreme Greed,Frequent,Low Volume
2025-01-22,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,51,2867.6138889999997,57621.06,587.97,35,2,37,0.9459459459459459,0.32432432432432434,84,Extreme Greed,Frequent,Low Volume
2025-01-22,0x4f93fead39b70a1824f981a54d4e55b278e9f760,25,2971.896355,1064843.07,17456.443770491805,25,0,25,1.0,1.3461538461538463,84,Extreme Greed,Frequent,High Volume
2025-01-22,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,21,548.62199,80548.71,2301.3917142857144,34,0,34,1.0,0.029411764705882353,84,Extreme Greed,Frequent,Low Volume
2025-01-22,0x8170715b3b381dffb7062c0298972d4727a0a63b,5,-179.521683,11242.93,1873.8216666666667,0,6,6,0.0,0.0,84,Extreme Greed,Frequent,Low Volume
2025-01-22,0x8477e447846c758f5a675856001ea72298fd9cb5,79,261.367634,86837.31,590.73,13,16,29,0.4482758620689655,0.2457627118644068,84,Extreme Greed,Frequent,Low Volume
2025-01-22,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,15,140.995116,6653.5,332.675,2,0,2,1.0,9.0,84,Extreme Greed,Frequent,High Volume
2025-01-22,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,4,0.0,199719.96,1799.2789189189189,0,0,0,,0.0,84,Extreme Greed,Frequent,Low Volume
2025-01-22,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,7,554.298224,9971.11,767.0084615384616,9,0,9,1.0,0.4444444444444444,84,Extreme Greed,Frequent,High Volume
2025-01-23,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,111,229.609892,15723.44,128.88065573770493,57,4,61,0.9344262295081968,2.8125,75,Extreme Greed,Frequent,Low Volume
2025-01-23,0x2c229d22b100a7beb69122eed721cee9b24011dd,52,3776.64959,256691.2,2468.1846153846154,60,7,67,0.8955223880597015,0.5522388059701493,75,Extreme Greed,Frequent,Low Volume
2025-01-23,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,3,-5978.38652,18.560000000000002,6.186666666666667,2,1,3,0.6666666666666666,0.0,75,Extreme Greed,Infrequent,Low Volume
2025-01-23,0x39cef799f8b69da1995852eea189df24eb5cae3c,4,0.0,45000.0,11250.0,0,0,0,,4.0,75,Extreme Greed,Infrequent,High Volume
2025-01-23,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,19,420.491149,13030.16,501.15999999999997,12,2,14,0.8571428571428571,2.7142857142857144,75,Extreme Greed,Frequent,Low Volume
2025-01-23,0x4f93fead39b70a1824f981a54d4e55b278e9f760,20,6749.1349199999995,1475987.52,17999.84780487805,22,0,22,1.0,2.037037037037037,75,Extreme Greed,Frequent,High Volume
2025-01-23,0x6d6a4b953f202f8df5bed40692e7fd865318264a,1,0.0,423.0,141.0,0,0,0,,3.0,75,Extreme Greed,Frequent,Low Volume
2025-01-23,0x8477e447846c758f5a675856001ea72298fd9cb5,159,7503.093009,177889.88999999998,646.8723272727273,129,18,147,0.8775510204081632,1.2357723577235773,75,Extreme Greed,Frequent,Low Volume
2025-01-23,0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,7,63464.28729,1468573.33,3015.5509856262834,432,0,432,1.0,0.25839793281653745,75,Extreme Greed,Infrequent,High Volume
2025-01-23,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,6,0.0,3419.52,569.92,0,0,0,,6.0,75,Extreme Greed,Frequent,High Volume
2025-01-23,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,1,25224.994585,224447.49,2493.861,90,0,90,1.0,90.0,75,Extreme Greed,Frequent,Low Volume
2025-01-23,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,14,-133.631755,15824.55,989.034375,1,10,11,0.09090909090909091,0.45454545454545453,75,Extreme Greed,Frequent,High Volume
2025-01-24,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,46,1693.493165,588968.28,1737.369557522124,198,0,198,1.0,0.7121212121212122,75,Extreme Greed,Frequent,High Volume
2025-01-24,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,99,347.22838,17405.58,145.0465,60,2,62,0.967741935483871,0.9672131147540983,75,Extreme Greed,Frequent,Low Volume
2025-01-24,0x2c229d22b100a7beb69122eed721cee9b24011dd,17,363.482456,80749.22,2124.9794736842105,19,7,26,0.7307692307692307,0.46153846153846156,75,Extreme Greed,Frequent,Low Volume
2025-01-24,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,1,0.0,0.01,0.005,0,0,0,,0.0,75,Extreme Greed,Infrequent,Low Volume
2025-01-24,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,27,553.5255989999999,23353.56,583.839,18,2,20,0.9,2.3333333333333335,75,Extreme Greed,Frequent,Low Volume
2025-01-24,0x4f93fead39b70a1824f981a54d4e55b278e9f760,17,1707.06994,615921.78,14664.804285714286,16,0,16,1.0,0.5,75,Extreme Greed,Frequent,High Volume
2025-01-24,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,1,0.0,4517.8,2258.9,0,0,0,,2.0,75,Extreme Greed,Frequent,Low Volume
2025-01-24,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,117,3540.716915,175718.74,1282.6185401459854,129,0,129,1.0,0.6309523809523809,75,Extreme Greed,Frequent,Low Volume
2025-01-24,0x8477e447846c758f5a675856001ea72298fd9cb5,49,288.144978,21346.04,349.93508196721314,2,0,2,1.0,0.03389830508474576,75,Extreme Greed,Frequent,Low Volume
2025-01-24,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,6,0.0,6040.46,671.1622222222222,0,0,0,,9.0,75,Extreme Greed,Frequent,High Volume
2025-01-24,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,40,2109.118305,77411.98,921.5711904761904,46,0,46,1.0,0.8260869565217391,75,Extreme Greed,Frequent,High Volume
2025-01-25,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,9,4221.156399,129509.91,2398.331666666667,4,0,4,1.0,12.5,75,Extreme Greed,Frequent,High Volume
2025-01-25,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,88,124.70498799999999,28493.72,241.47220338983053,47,4,51,0.9215686274509803,1.6222222222222222,75,Extreme Greed,Frequent,Low Volume
2025-01-25,0x2c229d22b100a7beb69122eed721cee9b24011dd,32,2167.17715,293480.87,5537.374905660377,33,0,33,1.0,0.6060606060606061,75,Extreme Greed,Frequent,Low Volume
2025-01-25,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,25,416.148576,21878.85,607.7458333333333,20,1,21,0.9523809523809523,1.1176470588235294,75,Extreme Greed,Frequent,Low Volume
2025-01-25,0x4f93fead39b70a1824f981a54d4e55b278e9f760,7,446.44485399999996,404746.0,22485.88888888889,4,0,4,1.0,18.0,75,Extreme Greed,Frequent,High Volume
2025-01-25,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,14,0.0,55742.0,3981.5714285714284,0,0,0,,14.0,75,Extreme Greed,Frequent,Low Volume
2025-01-25,0x8170715b3b381dffb7062c0298972d4727a0a63b,9,-18956.391598000002,130058.37,4484.771379310345,5,24,29,0.1724137931034483,8.666666666666666,75,Extreme Greed,Frequent,Low Volume
2025-01-25,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2,0.0,80577.65,3223.1059999999998,0,0,0,,25.0,75,Extreme Greed,Frequent,Low Volume
2025-01-25,0x8477e447846c758f5a675856001ea72298fd9cb5,79,1125.196124,55298.69,498.1863963963964,25,0,25,1.0,0.29069767441860467,75,Extreme Greed,Frequent,Low Volume
2025-01-25,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,1,0.0,15073.09,1004.8726666666666,0,0,0,,15.0,75,Extreme Greed,Frequent,Low Volume
2025-01-25,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,15,107.54725099999999,24518.55,742.9863636363636,3,0,3,1.0,10.0,75,Extreme Greed,Frequent,High Volume
2025-01-26,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,84,273.211119,35426.18,334.20924528301884,48,2,50,0.96,1.163265306122449,73,Greed,Frequent,Low Volume
2025-01-26,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,12,535.938645,10555.17,586.3983333333333,16,0,16,1.0,0.2857142857142857,73,Greed,Frequent,Low Volume
2025-01-26,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,51,262.95,91959.79000000001,1671.9961818181819,16,0,16,1.0,0.41025641025641024,73,Greed,Frequent,Low Volume
2025-01-26,0x8170715b3b381dffb7062c0298972d4727a0a63b,25,0.0,25001.07,961.5796153846154,0,0,0,,0.0,73,Greed,Frequent,Low Volume
2025-01-26,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,3,38294.693499,932136.39,7578.344634146341,82,0,82,1.0,0.835820895522388,73,Greed,Frequent,Low Volume
2025-01-26,0x8477e447846c758f5a675856001ea72298fd9cb5,79,444.464792,78294.77,815.5705208333334,21,8,29,0.7241379310344828,0.43283582089552236,73,Greed,Frequent,Low Volume
2025-01-26,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,19,1012.208613,27800.29,1029.6403703703704,13,0,13,1.0,1.0769230769230769,73,Greed,Frequent,High Volume
2025-01-27,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,6,0.0,66856.49,1519.465681818182,0,0,0,,44.0,71,Greed,Frequent,High Volume
2025-01-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,172,838.930696,327978.27999999997,1223.7995522388057,114,7,121,0.9421487603305785,1.3508771929824561,71,Greed,Frequent,Low Volume
2025-01-27,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,53,1295.825632,49840.7,600.4903614457832,34,8,42,0.8095238095238095,4.1875,71,Greed,Frequent,Low Volume
2025-01-27,0x4f93fead39b70a1824f981a54d4e55b278e9f760,6,0.0,497556.79,33170.452666666664,0,0,0,,15.0,71,Greed,Frequent,High Volume
2025-01-27,0x6d6a4b953f202f8df5bed40692e7fd865318264a,4,0.0,14000.05,1272.7318181818182,0,0,0,,11.0,71,Greed,Frequent,Low Volume
2025-01-27,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,1,0.0,11300.0,11300.0,0,0,0,,0.0,71,Greed,Frequent,Low Volume
2025-01-27,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,99,2582.715893,253685.34,1981.91671875,122,0,122,1.0,3.413793103448276,71,Greed,Frequent,Low Volume
